user_id,member_level,consumption_level,segment,freq_g,total_spent,order_frequency,repurchase_probability,建议动作
U001657,铜牌会员,高,价值用户,复购≥2次,21342.15,2.0,0.797327,会员专属权益(不主发券)
U002728,银牌会员,高,价值用户,复购≥2次,11752.01,2.0,0.795618,会员专属权益(不主发券)
U002456,银牌会员,高,价值用户,复购≥2次,11212.79,2.0,0.795516,会员专属权益(不主发券)
U000423,普通会员,高,价值用户,复购≥2次,47822.58,2.0,0.795182,会员专属权益(不主发券)
U001566,银牌会员,高,价值用户,复购≥2次,19405.7,3.0,0.795101,会员专属权益(不主发券)
U004026,金牌会员,高,价值用户,复购≥2次,27791.17,4.0,0.795076,会员专属权益(不主发券)
U000199,铜牌会员,高,价值用户,复购≥2次,13834.92,4.0,0.794909,会员专属权益(不主发券)
U001045,金牌会员,高,价值用户,复购≥2次,14913.3,2.0,0.794898,会员专属权益(不主发券)
U003871,银牌会员,高,价值用户,复购≥2次,30504.85,2.0,0.794525,会员专属权益(不主发券)
U000424,铜牌会员,高,价值用户,复购≥2次,10437.26,3.0,0.79414,会员专属权益(不主发券)
U002071,铜牌会员,高,价值用户,复购≥2次,23571.05,2.0,0.793961,会员专属权益(不主发券)
U003612,银牌会员,高,价值用户,复购≥2次,44775.89,4.0,0.793822,会员专属权益(不主发券)
U000268,铜牌会员,高,价值用户,复购≥2次,12918.23,2.0,0.793723,会员专属权益(不主发券)
U002308,普通会员,高,价值用户,复购≥2次,18380.5,2.0,0.79364,会员专属权益(不主发券)
U004681,铜牌会员,高,价值用户,复购≥2次,17441.38,3.0,0.793329,会员专属权益(不主发券)
U001687,普通会员,高,价值用户,复购≥2次,26225.58,2.0,0.792499,会员专属权益(不主发券)
U001180,金牌会员,高,价值用户,复购≥2次,15129.21,2.0,0.792441,会员专属权益(不主发券)
U001131,金牌会员,高,价值用户,复购≥2次,20558.95,2.0,0.792141,会员专属权益(不主发券)
U000596,金牌会员,高,价值用户,复购≥2次,42502.68,2.0,0.791902,会员专属权益(不主发券)
U000543,铜牌会员,高,价值用户,复购≥2次,31444.65,5.0,0.791842,会员专属权益(不主发券)
U000230,普通会员,高,价值用户,复购≥2次,18856.67,3.0,0.7917,会员专属权益(不主发券)
U002240,普通会员,高,价值用户,复购≥2次,10762.31,2.0,0.791293,会员专属权益(不主发券)
U003271,钻石会员,高,价值用户,复购≥2次,17993.62,3.0,0.790589,会员专属权益(不主发券)
U003892,银牌会员,高,价值用户,复购≥2次,24738.59,2.0,0.789268,会员专属权益(不主发券)
U004934,钻石会员,高,价值用户,复购≥2次,15605.9,2.0,0.788773,会员专属权益(不主发券)
U003589,银牌会员,高,价值用户,复购≥2次,20815.72,4.0,0.788163,会员专属权益(不主发券)
U003047,金牌会员,高,价值用户,复购≥2次,15951.74,2.0,0.787819,会员专属权益(不主发券)
U003418,银牌会员,高,价值用户,复购≥2次,18093.58,2.0,0.787735,会员专属权益(不主发券)
U004738,金牌会员,高,价值用户,复购≥2次,24277.41,3.0,0.787721,会员专属权益(不主发券)
U002902,铜牌会员,高,价值用户,复购≥2次,10133.27,2.0,0.787562,会员专属权益(不主发券)
U001915,普通会员,高,价值用户,复购≥2次,11599.43,3.0,0.787411,会员专属权益(不主发券)
U004144,普通会员,高,价值用户,复购≥2次,14236.47,3.0,0.787398,会员专属权益(不主发券)
U001933,普通会员,高,价值用户,复购≥2次,34103.94,5.0,0.787199,会员专属权益(不主发券)
U002369,金牌会员,高,价值用户,复购≥2次,11936.45,3.0,0.787112,会员专属权益(不主发券)
U002282,银牌会员,高,价值用户,复购≥2次,11036.88,5.0,0.78707,会员专属权益(不主发券)
U003476,银牌会员,高,价值用户,复购≥2次,11467.13,2.0,0.787064,会员专属权益(不主发券)
U000395,铜牌会员,高,价值用户,仅1单,45953.91,1.0,0.786982,会员专属权益(不主发券)
U001624,铜牌会员,高,价值用户,复购≥2次,10896.68,2.0,0.786906,会员专属权益(不主发券)
U002490,铜牌会员,高,价值用户,复购≥2次,19240.25,2.0,0.786101,会员专属权益(不主发券)
U000674,普通会员,高,价值用户,复购≥2次,70257.35,3.0,0.786031,会员专属权益(不主发券)
U003023,普通会员,高,价值用户,复购≥2次,15820.81,2.0,0.786022,会员专属权益(不主发券)
U001612,银牌会员,高,价值用户,复购≥2次,17157.12,2.0,0.785893,会员专属权益(不主发券)
U000603,银牌会员,高,价值用户,复购≥2次,13727.67,2.0,0.785448,会员专属权益(不主发券)
U003446,铜牌会员,高,价值用户,复购≥2次,10098.08,2.0,0.785315,会员专属权益(不主发券)
U000131,金牌会员,高,价值用户,复购≥2次,20202.63,2.0,0.785257,会员专属权益(不主发券)
U004618,铜牌会员,高,价值用户,复购≥2次,20619.81,2.0,0.785061,会员专属权益(不主发券)
U003434,钻石会员,高,价值用户,复购≥2次,15967.15,2.0,0.784583,会员专属权益(不主发券)
U003012,银牌会员,高,价值用户,复购≥2次,14071.45,4.0,0.784468,会员专属权益(不主发券)
U003018,银牌会员,高,价值用户,复购≥2次,10657.24,3.0,0.783729,会员专属权益(不主发券)
U004043,金牌会员,高,价值用户,复购≥2次,10299.68,3.0,0.783702,会员专属权益(不主发券)
U001716,金牌会员,高,价值用户,复购≥2次,12929.89,4.0,0.783193,会员专属权益(不主发券)
U002729,普通会员,高,价值用户,复购≥2次,10227.23,5.0,0.782875,会员专属权益(不主发券)
U000757,铜牌会员,高,价值用户,复购≥2次,36915.42,3.0,0.782738,会员专属权益(不主发券)
U002339,银牌会员,高,价值用户,复购≥2次,19819.37,3.0,0.782547,会员专属权益(不主发券)
U002799,普通会员,高,价值用户,复购≥2次,22320.58,2.0,0.782499,会员专属权益(不主发券)
U004707,银牌会员,高,价值用户,复购≥2次,13301.79,2.0,0.782498,会员专属权益(不主发券)
U002836,普通会员,高,价值用户,复购≥2次,11001.74,3.0,0.781941,会员专属权益(不主发券)
U000615,银牌会员,高,价值用户,复购≥2次,10553.37,2.0,0.781749,会员专属权益(不主发券)
U000020,金牌会员,高,价值用户,复购≥2次,18808.42,4.0,0.781582,会员专属权益(不主发券)
U000591,金牌会员,高,价值用户,复购≥2次,16793.24,3.0,0.781539,会员专属权益(不主发券)
U001626,普通会员,高,价值用户,复购≥2次,25389.2,3.0,0.781516,会员专属权益(不主发券)
U003151,普通会员,高,价值用户,复购≥2次,55352.73,4.0,0.781473,会员专属权益(不主发券)
U000769,金牌会员,高,价值用户,复购≥2次,17494.51,3.0,0.781382,会员专属权益(不主发券)
U002840,银牌会员,高,价值用户,复购≥2次,34262.77,3.0,0.781277,会员专属权益(不主发券)
U004654,银牌会员,高,价值用户,复购≥2次,11698.24,2.0,0.78082,会员专属权益(不主发券)
U003881,银牌会员,高,价值用户,复购≥2次,27637.83,2.0,0.780249,会员专属权益(不主发券)
U001375,铜牌会员,高,价值用户,复购≥2次,19830.16,3.0,0.780077,会员专属权益(不主发券)
U004727,铜牌会员,高,价值用户,复购≥2次,10814.98,2.0,0.779514,会员专属权益(不主发券)
U002431,普通会员,高,价值用户,复购≥2次,23049.2,3.0,0.778503,会员专属权益(不主发券)
U003568,金牌会员,高,价值用户,复购≥2次,12691.19,3.0,0.778258,会员专属权益(不主发券)
U003111,普通会员,高,价值用户,仅1单,19354.24,1.0,0.777899,会员专属权益(不主发券)
U003456,金牌会员,高,价值用户,复购≥2次,23932.95,3.0,0.777756,会员专属权益(不主发券)
U000367,普通会员,高,价值用户,复购≥2次,10899.78,2.0,0.777229,会员专属权益(不主发券)
U003076,铜牌会员,高,价值用户,复购≥2次,30215.36,2.0,0.776463,会员专属权益(不主发券)
U002361,银牌会员,高,价值用户,复购≥2次,25908.07,2.0,0.7763,会员专属权益(不主发券)
U004210,普通会员,高,价值用户,复购≥2次,11727.89,2.0,0.77609,会员专属权益(不主发券)
U004056,钻石会员,高,价值用户,复购≥2次,19527.9,2.0,0.776064,会员专属权益(不主发券)
U004558,普通会员,高,价值用户,复购≥2次,10997.53,3.0,0.776038,会员专属权益(不主发券)
U002051,银牌会员,高,价值用户,复购≥2次,12566.71,4.0,0.775754,会员专属权益(不主发券)
U002368,银牌会员,高,价值用户,复购≥2次,36718.82,2.0,0.775461,会员专属权益(不主发券)
U002850,铜牌会员,高,价值用户,复购≥2次,22611.35,3.0,0.775461,会员专属权益(不主发券)
U001763,铜牌会员,高,价值用户,复购≥2次,11048.43,2.0,0.775219,会员专属权益(不主发券)
U000026,铜牌会员,高,价值用户,复购≥2次,23084.45,2.0,0.775198,会员专属权益(不主发券)
U004080,钻石会员,高,价值用户,复购≥2次,10703.89,2.0,0.775099,会员专属权益(不主发券)
U000706,普通会员,高,价值用户,复购≥2次,14613.73,2.0,0.774963,会员专属权益(不主发券)
U004666,银牌会员,高,价值用户,复购≥2次,17265.64,2.0,0.774559,会员专属权益(不主发券)
U004332,铜牌会员,高,价值用户,复购≥2次,34734.5,3.0,0.774302,会员专属权益(不主发券)
U001780,金牌会员,高,价值用户,复购≥2次,34992.08,4.0,0.774004,会员专属权益(不主发券)
U002364,银牌会员,高,价值用户,复购≥2次,12515.66,2.0,0.773006,会员专属权益(不主发券)
U004031,普通会员,高,价值用户,复购≥2次,10726.09,2.0,0.772952,会员专属权益(不主发券)
U003380,金牌会员,高,价值用户,复购≥2次,17037.62,2.0,0.772164,会员专属权益(不主发券)
U002474,普通会员,高,价值用户,复购≥2次,18567.66,2.0,0.771186,会员专属权益(不主发券)
U003959,银牌会员,高,价值用户,复购≥2次,11737.33,3.0,0.770753,会员专属权益(不主发券)
U002007,银牌会员,高,价值用户,复购≥2次,30273.57,3.0,0.77037,会员专属权益(不主发券)
U002346,银牌会员,高,价值用户,复购≥2次,31243.51,2.0,0.769756,会员专属权益(不主发券)
U003142,金牌会员,高,价值用户,复购≥2次,18953.38,2.0,0.769646,会员专属权益(不主发券)
U003768,铜牌会员,高,价值用户,复购≥2次,20181.15,3.0,0.768989,会员专属权益(不主发券)
U004784,铜牌会员,高,价值用户,复购≥2次,12316.8,2.0,0.768511,会员专属权益(不主发券)
U001389,普通会员,高,价值用户,复购≥2次,36810.83,3.0,0.76793,会员专属权益(不主发券)
U000122,银牌会员,高,价值用户,复购≥2次,26428.51,2.0,0.767527,会员专属权益(不主发券)
U003867,金牌会员,高,价值用户,复购≥2次,26531.63,2.0,0.766883,会员专属权益(不主发券)
U001403,金牌会员,高,价值用户,复购≥2次,21469.81,2.0,0.765953,会员专属权益(不主发券)
U004833,普通会员,高,价值用户,复购≥2次,18465.01,2.0,0.765328,会员专属权益(不主发券)
U004635,银牌会员,高,价值用户,复购≥2次,10472.06,2.0,0.764863,会员专属权益(不主发券)
U002622,普通会员,高,价值用户,复购≥2次,63384.51,4.0,0.764845,会员专属权益(不主发券)
U004918,普通会员,高,价值用户,复购≥2次,19496.72,2.0,0.764677,会员专属权益(不主发券)
U004631,钻石会员,高,价值用户,复购≥2次,20000.62,2.0,0.764187,会员专属权益(不主发券)
U003839,普通会员,高,价值用户,复购≥2次,22805.44,3.0,0.762873,会员专属权益(不主发券)
U004584,铜牌会员,高,价值用户,复购≥2次,13320.29,3.0,0.762581,会员专属权益(不主发券)
U001264,钻石会员,高,价值用户,复购≥2次,32893.69,3.0,0.762549,会员专属权益(不主发券)
U004606,铜牌会员,高,价值用户,复购≥2次,10776.37,4.0,0.762514,会员专属权益(不主发券)
U004777,金牌会员,高,价值用户,复购≥2次,20358.85,2.0,0.762398,会员专属权益(不主发券)
U003358,银牌会员,高,价值用户,仅1单,16492.09,1.0,0.761807,会员专属权益(不主发券)
U003506,铜牌会员,高,价值用户,复购≥2次,11526.66,3.0,0.761408,会员专属权益(不主发券)
U001495,铜牌会员,高,价值用户,复购≥2次,18886.24,2.0,0.760956,会员专属权益(不主发券)
U003037,普通会员,高,价值用户,复购≥2次,31039.59,2.0,0.760825,会员专属权益(不主发券)
U001128,金牌会员,高,价值用户,复购≥2次,10772.41,2.0,0.760713,会员专属权益(不主发券)
U004657,金牌会员,高,价值用户,复购≥2次,15966.81,2.0,0.76053,会员专属权益(不主发券)
U004864,普通会员,高,价值用户,复购≥2次,27178.85,3.0,0.760506,会员专属权益(不主发券)
U002828,银牌会员,高,价值用户,复购≥2次,33748.79,5.0,0.760348,会员专属权益(不主发券)
U002076,金牌会员,高,价值用户,复购≥2次,13181.56,2.0,0.760118,会员专属权益(不主发券)
U003784,钻石会员,高,价值用户,仅1单,14378.59,1.0,0.759726,会员专属权益(不主发券)
U000585,钻石会员,高,价值用户,复购≥2次,14127.01,4.0,0.759442,会员专属权益(不主发券)
U004187,金牌会员,高,价值用户,复购≥2次,55590.07,4.0,0.758899,会员专属权益(不主发券)
U002587,普通会员,高,价值用户,复购≥2次,10012.84,3.0,0.758494,会员专属权益(不主发券)
U001769,普通会员,高,价值用户,复购≥2次,17811.29,2.0,0.75835,会员专属权益(不主发券)
U003599,金牌会员,高,价值用户,复购≥2次,12355.59,2.0,0.758269,会员专属权益(不主发券)
U003463,铜牌会员,高,价值用户,复购≥2次,11751.83,2.0,0.758246,会员专属权益(不主发券)
U002868,金牌会员,高,价值用户,复购≥2次,20012.5,2.0,0.758194,会员专属权益(不主发券)
U001894,铜牌会员,高,价值用户,复购≥2次,10773.95,4.0,0.757792,会员专属权益(不主发券)
U004846,铜牌会员,高,价值用户,仅1单,45017.83,1.0,0.757555,会员专属权益(不主发券)
U001725,钻石会员,高,价值用户,复购≥2次,19529.85,3.0,0.756717,会员专属权益(不主发券)
U001324,银牌会员,高,价值用户,复购≥2次,23390.81,4.0,0.756402,会员专属权益(不主发券)
U004395,银牌会员,高,价值用户,复购≥2次,18662.99,2.0,0.756177,会员专属权益(不主发券)
U002601,银牌会员,高,价值用户,复购≥2次,13256.54,2.0,0.75566,会员专属权益(不主发券)
U001874,银牌会员,高,价值用户,复购≥2次,21980.44,2.0,0.755538,会员专属权益(不主发券)
U004774,银牌会员,高,价值用户,仅1单,24653.39,1.0,0.755001,会员专属权益(不主发券)
U000194,金牌会员,高,价值用户,复购≥2次,19305.49,2.0,0.754685,会员专属权益(不主发券)
U004072,铜牌会员,高,价值用户,复购≥2次,28021.36,3.0,0.753791,会员专属权益(不主发券)
U001282,普通会员,高,价值用户,复购≥2次,14141.65,2.0,0.753719,会员专属权益(不主发券)
U004938,铜牌会员,高,价值用户,复购≥2次,15124.04,3.0,0.753695,会员专属权益(不主发券)
U003587,铜牌会员,高,价值用户,复购≥2次,17620.63,2.0,0.753662,会员专属权益(不主发券)
U000232,铜牌会员,高,价值用户,复购≥2次,15852.75,2.0,0.75254,会员专属权益(不主发券)
U004033,银牌会员,高,价值用户,复购≥2次,36383.1,2.0,0.752191,会员专属权益(不主发券)
U000495,铜牌会员,高,价值用户,复购≥2次,47131.02,4.0,0.752183,会员专属权益(不主发券)
U004525,普通会员,高,价值用户,复购≥2次,13047.8,3.0,0.751936,会员专属权益(不主发券)
U002627,铜牌会员,高,价值用户,复购≥2次,27616.37,2.0,0.751867,会员专属权益(不主发券)
U000460,铜牌会员,高,价值用户,复购≥2次,46606.38,2.0,0.751672,会员专属权益(不主发券)
U004995,金牌会员,高,价值用户,复购≥2次,21239.47,2.0,0.75162,会员专属权益(不主发券)
