pool,product_id,product_name,category,price,conversion_rate,popularity_score,avg_review_score,avg_disc,sales_count
爆款高转化池,P000458,SK-II美妆护肤商品371,美妆护肤,765.81,0.4286,0.81,4.6,0.1275984823239463,9538
爆款高转化池,P000460,诺誓礼品鲜花商品682,礼品鲜花,918.7,0.6,0.36,4.0,0.14225351889661236,1264
爆款高转化池,P000462,冠能宠物用品商品709,宠物用品,645.83,1.0,0.25,5.0,0.06504254689768248,612
爆款高转化池,P000464,马可波罗家居家装商品526,家居家装,930.94,0.4444,0.65,4.25,0.146951900452717,1974
爆款高转化池,P000466,新秀丽箱包配饰商品749,箱包配饰,779.64,0.6667,0.62,4.6,0.1536789700086696,6266
爆款高转化池,P000468,野兽派礼品鲜花商品434,礼品鲜花,507.38,0.4286,0.51,5.0,0.20239486798641257,3617
爆款高转化池,P000471,花王母婴用品商品905,母婴用品,400.38,0.5,0.67,4.8,0.12067745018761683,2165
爆款高转化池,P000475,苏泊尔家用电器商品504,家用电器,5391.86,0.5,0.8,5.0,0.16511032713836515,3212
爆款高转化池,P000480,诺誓礼品鲜花商品738,礼品鲜花,154.36,0.5714,0.48,4.25,0.11262481248916999,735
爆款高转化池,P000482,周生生珠宝首饰商品215,珠宝首饰,1492.18,0.625,0.59,4.33,0.13102870910159614,3982
爆款高转化池,P000483,野兽派礼品鲜花商品989,礼品鲜花,834.12,0.6,0.67,4.2,0.17670341892933356,4713
爆款高转化池,P000484,三星手机数码商品810,手机数码,6532.11,0.4,0.83,4.75,0.13256789239681138,4999
爆款高转化池,P000486,西门子家用电器商品659,家用电器,4424.49,0.4286,0.54,4.33,0.19607421586590898,4237
爆款高转化池,P000487,迪卡侬运动户外商品737,运动户外,732.62,0.5556,0.65,4.5,0.12000328359061171,2315
爆款高转化池,P000490,潘多拉珠宝首饰商品154,珠宝首饰,956.67,0.6,0.6,4.67,0.10542509987783451,136
爆款高转化池,P000491,七匹狼服装鞋包商品776,服装鞋包,579.06,0.4444,0.67,4.0,0.13436458775711854,5901
爆款高转化池,P000493,小米家用电器商品620,家用电器,7824.59,0.7143,0.51,4.0,0.13295849731913958,1631
爆款高转化池,P000498,三星手机数码商品800,手机数码,3139.35,0.6364,0.77,4.83,0.08872971014990504,4953
爆款高转化池,P000499,松下家用电器商品931,家用电器,965.07,0.4545,0.71,4.25,0.08197069402224853,4221
爆款高转化池,P000501,蒙牛食品生鲜商品255,食品生鲜,348.37,0.4,0.65,4.5,0.14209976642037492,6436
爆款高转化池,P000502,米其林汽车用品商品189,汽车用品,5974.17,0.75,0.56,4.75,0.1758791285250541,8531
爆款高转化池,P000503,固特异汽车用品商品527,汽车用品,2302.71,0.5,0.42,4.0,0.16198989032116334,2502
爆款高转化池,P000504,花王母婴用品商品719,母婴用品,335.99,0.5,0.45,4.0,0.1964361633353881,8883
爆款高转化池,P000506,固特异汽车用品商品983,汽车用品,1535.82,0.6667,0.5,4.0,0.1345141581847992,8582
爆款高转化池,P000509,钙尔奇医药保健商品288,医药保健,324.42,0.6,0.42,4.0,0.2001701203982817,2384
爆款高转化池,P000513,潘多拉珠宝首饰商品720,珠宝首饰,1155.73,0.5,0.6,5.0,0.12155662074940388,3783
爆款高转化池,P000514,野兽派礼品鲜花商品336,礼品鲜花,690.5,0.8,0.42,4.33,0.1072068701548993,5886
爆款高转化池,P000515,波司登服装鞋包商品237,服装鞋包,1029.53,0.4167,0.85,4.33,0.09665538814080332,9907
爆款高转化池,P000516,人民邮电出版社图书音像商品765,图书音像,380.22,0.4444,0.77,4.33,0.10935640541861019,6348
爆款高转化池,P000518,一加手机数码商品882,手机数码,7766.11,0.5556,0.66,4.5,0.23634810731394548,4421
爆款高转化池,P000519,美赞臣母婴用品商品860,母婴用品,674.63,0.5714,0.5,4.33,0.14757858898551054,3323
爆款高转化池,P000521,小佩宠物用品商品804,宠物用品,331.65,0.5,0.28,4.5,0.1387796848974303,7496
爆款高转化池,P000522,瑞士军威箱包配饰商品537,箱包配饰,410.82,0.5714,0.45,4.5,0.14004217712572528,685
爆款高转化池,P000524,贝因美母婴用品商品633,母婴用品,118.22,0.5,0.56,4.67,0.15202881976325436,7485
爆款高转化池,P000525,皇家宠物用品商品998,宠物用品,995.88,0.4286,0.41,5.0,0.15560912284219036,8498
爆款高转化池,P000527,安踏运动户外商品294,运动户外,298.27,0.6667,0.33,4.5,0.14918225582496505,6521
爆款高转化池,P000528,LV箱包配饰商品892,箱包配饰,829.34,0.4,0.66,4.5,0.13990799980324975,7558
爆款高转化池,P000529,珀莱雅美妆护肤商品401,美妆护肤,1245.61,0.4444,0.59,4.67,0.10638609459576134,893
爆款高转化池,P000531,ZARA服装鞋包商品284,服装鞋包,1568.53,0.4615,0.81,4.4,0.11128211303165644,8952
爆款高转化池,P000532,珀莱雅美妆护肤商品523,美妆护肤,680.75,0.6154,0.87,4.17,0.13431937032546248,408
爆款高转化池,P000533,薇诺娜美妆护肤商品704,美妆护肤,1798.4,0.625,0.57,4.5,0.17494145181957668,3308
爆款高转化池,P000534,MK箱包配饰商品192,箱包配饰,257.58,0.8,0.44,4.33,0.17840937619032635,2686
爆款高转化池,P000535,钙尔奇医药保健商品193,医药保健,123.02,0.4286,0.83,4.75,0.11480960502461714,7362
爆款高转化池,P000536,卡仕达汽车用品商品187,汽车用品,4428.63,0.6667,0.3,4.0,0.056915257042585786,6292
爆款高转化池,P000538,老凤祥珠宝首饰商品443,珠宝首饰,1152.71,0.8,0.75,4.29,0.19358135192367643,2459
爆款高转化池,P000539,SK-II美妆护肤商品283,美妆护肤,1549.86,0.4,0.67,4.5,0.1653670954480157,840
爆款高转化池,P000540,花王母婴用品商品416,母婴用品,732.86,0.5,0.72,5.0,0.139997763669729,7311
爆款高转化池,P000542,vivo手机数码商品112,手机数码,3939.82,0.4444,0.66,4.33,0.1537371194265787,8169
爆款高转化池,P000547,卡仕达汽车用品商品137,汽车用品,1590.31,0.6154,0.84,4.75,0.1621425891081862,531
爆款高转化池,P000548,博世汽车用品商品439,汽车用品,7402.89,0.6667,0.31,4.23,0.14106569162927915,803
爆款高转化池,P000549,七匹狼服装鞋包商品282,服装鞋包,364.6,0.5,0.53,4.0,0.17151358685512078,4659
爆款高转化池,P000550,施华洛世奇礼品鲜花商品808,礼品鲜花,702.85,0.4444,0.58,4.67,0.1380277390345492,9376
爆款高转化池,P000551,老凤祥珠宝首饰商品566,珠宝首饰,1511.2,0.5714,0.83,4.5,0.17964309938430784,5901
爆款高转化池,P000552,新秀丽箱包配饰商品195,箱包配饰,770.83,0.5714,0.52,4.33,0.12356918093933413,5289
爆款高转化池,P000554,冠能宠物用品商品399,宠物用品,476.11,0.5556,0.59,5.0,0.11738981234629972,1999
爆款高转化池,P000555,同仁堂医药保健商品437,医药保健,531.78,0.5,0.34,4.0,0.10009484448744466,8595
爆款高转化池,P000556,西门子家用电器商品726,家用电器,936.38,0.5,0.49,4.33,0.09350353280933582,9361
爆款高转化池,P000559,金龙鱼食品生鲜商品232,食品生鲜,618.15,0.7143,0.59,4.2,0.10565579047126787,8132
爆款高转化池,P000560,迪卡侬运动户外商品604,运动户外,809.9,0.4444,0.63,4.0,0.1568845507888221,9984
爆款高转化池,P000561,松下家用电器商品298,家用电器,511.86,0.4444,0.59,4.5,0.1290591227796855,392
爆款高转化池,P000563,潮宏基珠宝首饰商品523,珠宝首饰,138.71,0.5556,0.63,4.8,0.15135315602406177,5728
爆款高转化池,P000565,百草味食品生鲜商品415,食品生鲜,307.28,0.4444,0.52,5.0,0.15162456322050433,9011
爆款高转化池,P000566,宜家家居家装商品216,家居家装,688.98,0.4444,0.56,4.33,0.14411201615314762,5592
爆款高转化池,P000568,网易严选宠物用品商品788,宠物用品,484.32,0.5,0.43,4.5,0.15558172348044122,7774
爆款高转化池,P000569,周大福珠宝首饰商品761,珠宝首饰,314.72,0.5556,0.62,4.2,0.13315264487903608,2545
爆款高转化池,P000571,新华书店图书音像商品860,图书音像,65.46,0.5,0.37,4.0,0.08863425814749507,8537
爆款高转化池,P000573,施华洛世奇礼品鲜花商品439,礼品鲜花,801.54,0.4,0.4,4.0,0.13556065686937563,5793
爆款高转化池,P000575,爱他美母婴用品商品684,母婴用品,609.63,0.7143,0.52,5.0,0.13796783665067977,3070
爆款高转化池,P000578,波司登服装鞋包商品998,服装鞋包,513.4,0.4286,0.59,5.0,0.13094215430880174,7404
爆款高转化池,P000579,耐威克宠物用品商品321,宠物用品,529.85,0.5,0.53,4.67,0.19848777175120366,2867
爆款高转化池,P000580,海澜之家服装鞋包商品903,服装鞋包,122.92,0.5556,0.6,5.0,0.15974911645537995,3311
爆款高转化池,P000581,外交官箱包配饰商品554,箱包配饰,510.93,0.4,0.6,4.33,0.1293923939078237,7907
爆款高转化池,P000582,Samsonite箱包配饰商品294,箱包配饰,346.71,0.4,0.39,4.0,0.15678173231306564,7921
爆款高转化池,P000585,飞鹤母婴用品商品104,母婴用品,317.87,0.5,0.47,5.0,0.15813463578828288,721
爆款高转化池,P000586,壳牌汽车用品商品441,汽车用品,4001.57,0.6,0.64,4.6,0.17030422835428355,755
爆款高转化池,P000587,阿迪达斯服装鞋包商品123,服装鞋包,1176.24,0.5,0.7,4.33,0.1469270995791546,5114
爆款高转化池,P000594,迪卡侬运动户外商品151,运动户外,138.77,0.4286,0.51,4.5,0.18928268388461794,7712
爆款高转化池,P000598,麦富迪宠物用品商品830,宠物用品,760.82,0.4286,0.59,4.67,0.12630298127270975,8740
爆款高转化池,P000600,波司登服装鞋包商品417,服装鞋包,1384.73,0.6364,0.71,4.17,0.13194914376729439,7625
爆款高转化池,P000601,京东图书图书音像商品329,图书音像,152.28,0.5,0.82,4.25,0.15083472829563313,4227
爆款高转化池,P000603,施华洛世奇珠宝首饰商品564,珠宝首饰,1000.64,0.6364,0.6,4.43,0.11299954421088816,1070
爆款高转化池,P000604,当当图书音像商品459,图书音像,483.87,0.5,0.61,4.0,0.13321031486982177,2798
爆款高转化池,P000606,七匹狼服装鞋包商品937,服装鞋包,1442.83,0.5,0.76,4.67,0.16067374838415274,1752
爆款高转化池,P000607,顾家家居家居家装商品911,家居家装,309.1,0.5,0.42,4.5,0.15853184713362453,7552
爆款高转化池,P000608,帮宝适母婴用品商品344,母婴用品,624.67,0.5,0.38,5.0,0.1189148212631071,8977
爆款高转化池,P000609,薇诺娜美妆护肤商品493,美妆护肤,178.82,0.4545,0.74,4.33,0.14842982080947686,3411
爆款高转化池,P000613,小佩宠物用品商品217,宠物用品,596.24,0.4,0.46,4.0,0.12147931776192097,7584
爆款高转化池,P000614,顾家家居家居家装商品941,家居家装,450.76,0.4286,0.52,5.0,0.16054479513449324,5046
爆款高转化池,P000615,飞鹤母婴用品商品712,母婴用品,117.66,0.5,0.51,4.67,0.15418576515096746,9771
爆款高转化池,P000616,潮宏基珠宝首饰商品435,珠宝首饰,1013.88,0.4286,0.86,4.17,0.17766083306129712,1007
爆款高转化池,P000618,新秀丽箱包配饰商品875,箱包配饰,155.26,0.5714,0.54,4.5,0.044269252105536165,2444
爆款高转化池,P000619,中信出版社图书音像商品398,图书音像,396.08,0.625,0.61,4.25,0.13719401303257167,9468
爆款高转化池,P000620,京东图书图书音像商品310,图书音像,684.7,0.4286,0.47,4.33,0.18326463243823535,5187
爆款高转化池,P000621,伊利食品生鲜商品545,食品生鲜,720.61,0.5,0.54,4.67,0.18222595580758774,5640
爆款高转化池,P000623,比瑞吉宠物用品商品972,宠物用品,301.24,0.5,0.4,5.0,0.09890839559211595,6049
爆款高转化池,P000625,阿迪达斯服装鞋包商品986,服装鞋包,110.81,0.5,0.45,4.23,0.14723594764415485,7073
爆款高转化池,P000626,九芝堂医药保健商品740,医药保健,324.95,0.75,0.35,4.33,0.18556821997274509,6271
爆款高转化池,P000627,帮宝适母婴用品商品545,母婴用品,549.67,1.0,0.19,4.0,0.14406945559187984,2841
爆款高转化池,P000630,雅诗兰黛美妆护肤商品173,美妆护肤,1314.36,0.5,0.49,4.5,0.18732350059614147,2359
爆款高转化池,P000631,东阿阿胶医药保健商品773,医药保健,442.37,0.4545,0.64,4.67,0.14718348741116533,2224
爆款高转化池,P000633,COACH箱包配饰商品738,箱包配饰,188.0,0.8,0.43,4.0,0.13084576346441215,8346
爆款高转化池,P000634,强生母婴用品商品493,母婴用品,361.75,0.6667,0.37,5.0,0.1385423182918367,3044
爆款高转化池,P000638,波司登服装鞋包商品807,服装鞋包,206.12,0.5714,0.42,4.75,0.14133335238027098,8624
爆款高转化池,P000642,安踏运动户外商品580,运动户外,459.49,0.4444,0.62,4.5,0.16000061885544273,7687
爆款高转化池,P000643,施华洛世奇礼品鲜花商品439,礼品鲜花,426.81,0.4286,0.51,4.5,0.22191737958033433,4827
爆款高转化池,P000644,良品铺子食品生鲜商品136,食品生鲜,698.1,0.6667,0.36,5.0,0.14690854869878547,9791
爆款高转化池,P000647,博世汽车用品商品928,汽车用品,6030.35,0.5,0.7,4.5,0.15400349018031562,447
爆款高转化池,P000648,五粮液食品生鲜商品184,食品生鲜,135.55,0.6667,0.57,4.2,0.13405424279371012,1259
爆款高转化池,P000650,伊利食品生鲜商品114,食品生鲜,744.01,0.5455,0.72,4.6,0.18106807969616592,9893
爆款高转化池,P000651,SK-II美妆护肤商品774,美妆护肤,920.97,0.6667,0.32,4.0,0.1288474769365406,2873
爆款高转化池,P000652,蒙牛食品生鲜商品596,食品生鲜,189.0,0.6667,0.51,4.33,0.13236377916661998,8640
爆款高转化池,P000655,潮宏基珠宝首饰商品343,珠宝首饰,1338.3,0.5,0.31,4.0,0.1919269175283401,2740
爆款高转化池,P000658,人民邮电出版社图书音像商品870,图书音像,923.23,0.75,0.45,4.5,0.18034029910003618,3828
爆款高转化池,P000659,帮宝适母婴用品商品585,母婴用品,270.0,0.6,0.48,4.5,0.20287361618820005,8690
爆款高转化池,P000660,pidan宠物用品商品112,宠物用品,295.9,0.4286,0.42,4.33,0.1277568024304277,7353
爆款高转化池,P000664,凌度汽车用品商品572,汽车用品,6298.63,0.4286,0.46,4.67,0.1159535419995995,3961
爆款高转化池,P000669,苹果手机数码商品734,手机数码,1189.56,0.5714,0.62,5.0,0.17304002557892634,9734
爆款高转化池,P000670,固特异汽车用品商品713,汽车用品,5285.62,0.5,0.26,4.23,0.14244433215933988,1965
爆款高转化池,P000671,H&M服装鞋包商品484,服装鞋包,1329.97,0.5,0.59,4.67,0.13279943199063673,9274
爆款高转化池,P000672,老凤祥珠宝首饰商品213,珠宝首饰,1406.52,0.4444,0.66,4.75,0.164048309617306,4150
爆款高转化池,P000676,帮宝适母婴用品商品440,母婴用品,996.0,0.4615,0.79,4.33,0.15576950988009328,4230
爆款高转化池,P000678,瑞士军威箱包配饰商品724,箱包配饰,398.71,0.4286,0.47,4.5,0.1645413431273843,8061
爆款高转化池,P000680,施华洛世奇礼品鲜花商品208,礼品鲜花,913.48,0.4,0.36,4.5,0.23039558867770107,4243
爆款高转化池,P000682,明牌珠宝首饰商品119,珠宝首饰,1798.2,0.5,0.47,5.0,0.15032670932252576,2438
爆款高转化池,P000683,3M汽车用品商品138,汽车用品,5484.54,0.75,0.54,4.6,0.11870204540452367,4365
爆款高转化池,P000686,探路者运动户外商品103,运动户外,390.58,0.5,0.23,4.0,0.17242129764709724,7898
爆款高转化池,P000688,华为手机数码商品474,手机数码,4509.7,0.75,0.63,4.75,0.1220475575151218,5571
爆款高转化池,P000690,雅诗兰黛美妆护肤商品493,美妆护肤,1338.43,0.4286,0.57,5.0,0.10508634495141976,4896
爆款高转化池,P000691,九芝堂医药保健商品209,医药保健,634.31,0.6667,0.27,4.0,0.10417253529179887,5886
爆款高转化池,P000692,当当图书音像商品747,图书音像,443.6,0.75,0.56,4.2,0.17296076408420874,3104
爆款高转化池,P000693,雅诗兰黛美妆护肤商品297,美妆护肤,99.46,0.4,0.42,4.0,0.20641857961072235,9714
爆款高转化池,P000701,格力家用电器商品114,家用电器,1791.87,0.5,0.32,4.23,0.045277862462050164,818
爆款高转化池,P000702,LV箱包配饰商品940,箱包配饰,795.76,0.5,0.4,5.0,0.2262416889468602,7474
爆款高转化池,P000706,顾家家居家居家装商品800,家居家装,580.21,0.7778,0.56,4.67,0.15305896433532026,2250
爆款高转化池,P000707,曲美家居家装商品882,家居家装,55.13,0.6667,0.59,4.75,0.1370324874218304,2841
爆款高转化池,P000708,顾家家居家居家装商品223,家居家装,281.15,0.4286,0.49,4.0,0.13334609903714328,6801
爆款高转化池,P000710,新秀丽箱包配饰商品236,箱包配饰,108.97,0.4,0.43,4.5,0.16389153426124783,6162
爆款高转化池,P000711,老凤祥珠宝首饰商品116,珠宝首饰,1765.27,0.6667,0.33,5.0,0.21246140764313012,1322
爆款高转化池,P000714,善存医药保健商品311,医药保健,151.66,0.6,0.45,4.0,0.15122361863653613,4439
爆款高转化池,P000715,迪卡侬运动户外商品521,运动户外,246.86,0.4,0.72,4.5,0.19241460579060823,2859
爆款高转化池,P000717,Roseonly礼品鲜花商品742,礼品鲜花,828.22,0.75,0.46,4.33,0.18477099120815468,4934
爆款高转化池,P000721,三只松鼠食品生鲜商品298,食品生鲜,121.55,0.4286,0.56,4.5,0.09440906397730335,2444
爆款高转化池,P000722,海康威视汽车用品商品609,汽车用品,1822.43,0.75,0.52,4.5,0.16840811350085183,706
爆款高转化池,P000724,东鹏家居家装商品144,家居家装,113.38,0.4286,0.52,4.0,0.1760037465095324,859
爆款高转化池,P000725,Samsonite箱包配饰商品261,箱包配饰,787.64,0.7143,0.55,4.5,0.1743459308650476,7947
爆款高转化池,P000726,李宁运动户外商品172,运动户外,896.13,0.7143,0.45,4.25,0.18422091683965328,7287
爆款高转化池,P000727,潘多拉礼品鲜花商品433,礼品鲜花,424.88,0.5714,0.63,4.5,0.12125925154266479,5336
爆款高转化池,P000729,九芝堂医药保健商品990,医药保健,207.96,0.5,0.4,5.0,0.1738492883814644,3615
爆款高转化池,P000730,波司登服装鞋包商品699,服装鞋包,994.6,0.5,0.33,4.0,0.12689546726070638,7141
爆款高转化池,P000732,全友家居家居家装商品568,家居家装,722.62,0.5,0.56,4.5,0.18044507984720826,5875
爆款高转化池,P000733,蒙牛食品生鲜商品443,食品生鲜,135.94,0.4615,0.88,4.5,0.16634424933424002,9317
爆款高转化池,P000734,vivo手机数码商品239,手机数码,1333.32,0.4,0.5,4.5,0.182857102684407,7627
爆款高转化池,P000735,新华书店图书音像商品275,图书音像,762.74,0.6667,0.44,5.0,0.15524607170353885,3602
