user_id,tier,top_category,pool,rec_rank,product_id,product_name
U000219,高意向,礼品鲜花,爆款高转化池,4,P000018,诺誓礼品鲜花商品463
U000219,高意向,礼品鲜花,爆款高转化池,5,P001157,施华洛世奇礼品鲜花商品442
U002768,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U002768,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U002768,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U002768,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U002768,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U003609,高意向,手机数码,爆款高转化池,1,P000808,华为手机数码商品883
U003609,高意向,手机数码,爆款高转化池,2,P001509,三星手机数码商品747
U003609,高意向,手机数码,爆款高转化池,3,P000688,华为手机数码商品474
U003609,高意向,手机数码,爆款高转化池,4,P000498,三星手机数码商品800
U003609,高意向,手机数码,爆款高转化池,5,P001082,小米手机数码商品672
U003240,高意向,手机数码,爆款高转化池,1,P000808,华为手机数码商品883
U003240,高意向,手机数码,爆款高转化池,2,P001509,三星手机数码商品747
U003240,高意向,手机数码,爆款高转化池,3,P000688,华为手机数码商品474
U003240,高意向,手机数码,爆款高转化池,4,P000498,三星手机数码商品800
U003240,高意向,手机数码,爆款高转化池,5,P001082,小米手机数码商品672
U004356,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U004356,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U004356,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U004356,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U004356,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U001827,高意向,美妆护肤,爆款高转化池,1,P000532,珀莱雅美妆护肤商品523
U001827,高意向,美妆护肤,爆款高转化池,2,P000773,自然堂美妆护肤商品332
U001827,高意向,美妆护肤,爆款高转化池,3,P000947,珀莱雅美妆护肤商品976
U001827,高意向,美妆护肤,爆款高转化池,4,P000971,SK-II美妆护肤商品867
U001827,高意向,美妆护肤,爆款高转化池,5,P001402,珀莱雅美妆护肤商品932
U004886,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U004886,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U004886,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U004886,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U004886,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U003832,高意向,运动户外,爆款高转化池,1,P001787,361度运动户外商品484
U003832,高意向,运动户外,爆款高转化池,2,P001427,骆驼运动户外商品702
U003832,高意向,运动户外,爆款高转化池,3,P000783,哥伦比亚运动户外商品762
U003832,高意向,运动户外,爆款高转化池,4,P000134,哥伦比亚运动户外商品544
U003832,高意向,运动户外,爆款高转化池,5,P000168,李宁运动户外商品543
U004438,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U004438,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U004438,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U004438,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U004438,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U004467,高意向,礼品鲜花,爆款高转化池,1,P001016,野兽派礼品鲜花商品306
U004467,高意向,礼品鲜花,爆款高转化池,2,P000831,Roseonly礼品鲜花商品580
U004467,高意向,礼品鲜花,爆款高转化池,3,P001489,诺誓礼品鲜花商品189
U004467,高意向,礼品鲜花,爆款高转化池,4,P000018,诺誓礼品鲜花商品463
U004467,高意向,礼品鲜花,爆款高转化池,5,P001157,施华洛世奇礼品鲜花商品442
U000699,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U000699,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U000699,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U000699,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U000699,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U001595,高意向,图书音像,爆款高转化池,1,P001182,当当图书音像商品607
U001595,高意向,图书音像,爆款高转化池,2,P000992,人民邮电出版社图书音像商品329
U001595,高意向,图书音像,爆款高转化池,3,P001207,京东图书图书音像商品505
U001595,高意向,图书音像,爆款高转化池,4,P001242,人民邮电出版社图书音像商品170
U001595,高意向,图书音像,爆款高转化池,5,P001223,京东图书图书音像商品628
U004194,高意向,服装鞋包,爆款高转化池,1,P001734,ZARA服装鞋包商品462
U004194,高意向,服装鞋包,爆款高转化池,2,P001740,耐克服装鞋包商品217
U004194,高意向,服装鞋包,爆款高转化池,3,P001694,优衣库服装鞋包商品426
U004194,高意向,服装鞋包,爆款高转化池,4,P000314,耐克服装鞋包商品620
U004194,高意向,服装鞋包,爆款高转化池,5,P000970,海澜之家服装鞋包商品195
U001582,高意向,珠宝首饰,爆款高转化池,1,P000538,老凤祥珠宝首饰商品443
U001582,高意向,珠宝首饰,爆款高转化池,2,P000126,周生生珠宝首饰商品232
U001582,高意向,珠宝首饰,爆款高转化池,3,P001784,老凤祥珠宝首饰商品799
U001582,高意向,珠宝首饰,爆款高转化池,4,P000192,老凤祥珠宝首饰商品808
U001582,高意向,珠宝首饰,爆款高转化池,5,P000551,老凤祥珠宝首饰商品566
U004508,高意向,家用电器,爆款高转化池,1,P000904,格力家用电器商品379
U004508,高意向,家用电器,爆款高转化池,2,P000206,美的家用电器商品467
U004508,高意向,家用电器,爆款高转化池,3,P000946,松下家用电器商品394
U004508,高意向,家用电器,爆款高转化池,4,P001013,海尔家用电器商品408
U004508,高意向,家用电器,爆款高转化池,5,P000285,格力家用电器商品762
U004902,高意向,医药保健,爆款高转化池,1,P000094,钙尔奇医药保健商品391
U004902,高意向,医药保健,爆款高转化池,2,P001052,钙尔奇医药保健商品186
U004902,高意向,医药保健,爆款高转化池,3,P001079,九芝堂医药保健商品943
U004902,高意向,医药保健,爆款高转化池,4,P000375,东阿阿胶医药保健商品523
U004902,高意向,医药保健,爆款高转化池,5,P000355,云南白药医药保健商品473
U003041,高意向,图书音像,爆款高转化池,1,P001182,当当图书音像商品607
U003041,高意向,图书音像,爆款高转化池,2,P000992,人民邮电出版社图书音像商品329
U003041,高意向,图书音像,爆款高转化池,3,P001207,京东图书图书音像商品505
U003041,高意向,图书音像,爆款高转化池,4,P001242,人民邮电出版社图书音像商品170
U003041,高意向,图书音像,爆款高转化池,5,P001223,京东图书图书音像商品628
U003437,高意向,母婴用品,爆款高转化池,1,P000923,贝因美母婴用品商品502
U003437,高意向,母婴用品,爆款高转化池,2,P001341,花王母婴用品商品597
U003437,高意向,母婴用品,爆款高转化池,3,P001282,花王母婴用品商品885
U003437,高意向,母婴用品,爆款高转化池,4,P000310,强生母婴用品商品283
U003437,高意向,母婴用品,爆款高转化池,5,P000627,帮宝适母婴用品商品545
U002093,高意向,家居家装,爆款高转化池,1,P000883,顾家家居家居家装商品927
U002093,高意向,家居家装,爆款高转化池,2,P000221,曲美家居家装商品318
U002093,高意向,家居家装,爆款高转化池,3,P001102,马可波罗家居家装商品703
U002093,高意向,家居家装,爆款高转化池,4,P001151,宜家家居家装商品838
U002093,高意向,家居家装,爆款高转化池,5,P001129,曲美家居家装商品570
U003048,高意向,珠宝首饰,爆款高转化池,1,P000538,老凤祥珠宝首饰商品443
U003048,高意向,珠宝首饰,爆款高转化池,2,P000126,周生生珠宝首饰商品232
U003048,高意向,珠宝首饰,爆款高转化池,3,P001784,老凤祥珠宝首饰商品799
U003048,高意向,珠宝首饰,爆款高转化池,4,P000192,老凤祥珠宝首饰商品808
U003048,高意向,珠宝首饰,爆款高转化池,5,P000551,老凤祥珠宝首饰商品566
U004469,高意向,珠宝首饰,爆款高转化池,1,P000538,老凤祥珠宝首饰商品443
U004469,高意向,珠宝首饰,爆款高转化池,2,P000126,周生生珠宝首饰商品232
U004469,高意向,珠宝首饰,爆款高转化池,3,P001784,老凤祥珠宝首饰商品799
U004469,高意向,珠宝首饰,爆款高转化池,4,P000192,老凤祥珠宝首饰商品808
U004469,高意向,珠宝首饰,爆款高转化池,5,P000551,老凤祥珠宝首饰商品566
U004963,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U004963,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U004963,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U004963,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U004963,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U001509,高意向,家用电器,爆款高转化池,1,P000904,格力家用电器商品379
U001509,高意向,家用电器,爆款高转化池,2,P000206,美的家用电器商品467
U001509,高意向,家用电器,爆款高转化池,3,P000946,松下家用电器商品394
U001509,高意向,家用电器,爆款高转化池,4,P001013,海尔家用电器商品408
U001509,高意向,家用电器,爆款高转化池,5,P000285,格力家用电器商品762
U002301,高意向,运动户外,爆款高转化池,1,P001787,361度运动户外商品484
U002301,高意向,运动户外,爆款高转化池,2,P001427,骆驼运动户外商品702
U002301,高意向,运动户外,爆款高转化池,3,P000783,哥伦比亚运动户外商品762
U002301,高意向,运动户外,爆款高转化池,4,P000134,哥伦比亚运动户外商品544
U002301,高意向,运动户外,爆款高转化池,5,P000168,李宁运动户外商品543
U000617,高意向,图书音像,爆款高转化池,1,P001182,当当图书音像商品607
U000617,高意向,图书音像,爆款高转化池,2,P000992,人民邮电出版社图书音像商品329
U000617,高意向,图书音像,爆款高转化池,3,P001207,京东图书图书音像商品505
U000617,高意向,图书音像,爆款高转化池,4,P001242,人民邮电出版社图书音像商品170
U000617,高意向,图书音像,爆款高转化池,5,P001223,京东图书图书音像商品628
U003303,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U003303,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U003303,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U003303,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U003303,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U004670,高意向,家居家装,爆款高转化池,1,P000883,顾家家居家居家装商品927
U004670,高意向,家居家装,爆款高转化池,2,P000221,曲美家居家装商品318
U004670,高意向,家居家装,爆款高转化池,3,P001102,马可波罗家居家装商品703
U004670,高意向,家居家装,爆款高转化池,4,P001151,宜家家居家装商品838
U004670,高意向,家居家装,爆款高转化池,5,P001129,曲美家居家装商品570
U000422,高意向,宠物用品,爆款高转化池,1,P000750,冠能宠物用品商品494
U000422,高意向,宠物用品,爆款高转化池,2,P000035,皇家宠物用品商品286
U000422,高意向,宠物用品,爆款高转化池,3,P001710,网易严选宠物用品商品732
U000422,高意向,宠物用品,爆款高转化池,4,P000996,麦富迪宠物用品商品635
U000422,高意向,宠物用品,爆款高转化池,5,P000462,冠能宠物用品商品709
U001438,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U001438,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U001438,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U001438,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U001438,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U001635,高意向,图书音像,爆款高转化池,1,P001182,当当图书音像商品607
U001635,高意向,图书音像,爆款高转化池,2,P000992,人民邮电出版社图书音像商品329
U001635,高意向,图书音像,爆款高转化池,3,P001207,京东图书图书音像商品505
U001635,高意向,图书音像,爆款高转化池,4,P001242,人民邮电出版社图书音像商品170
U001635,高意向,图书音像,爆款高转化池,5,P001223,京东图书图书音像商品628
U002477,高意向,服装鞋包,爆款高转化池,1,P001734,ZARA服装鞋包商品462
U002477,高意向,服装鞋包,爆款高转化池,2,P001740,耐克服装鞋包商品217
U002477,高意向,服装鞋包,爆款高转化池,3,P001694,优衣库服装鞋包商品426
U002477,高意向,服装鞋包,爆款高转化池,4,P000314,耐克服装鞋包商品620
U002477,高意向,服装鞋包,爆款高转化池,5,P000970,海澜之家服装鞋包商品195
U002784,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U002784,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U002784,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U002784,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U002784,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U003867,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U003867,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U003867,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
