rank,user_id,repurchase_probability,tier
3293,U003455,0.1554,低潜力
3294,U002032,0.155274,低潜力
3295,U000858,0.155013,低潜力
3296,U000786,0.154943,低潜力
3297,U003392,0.154597,低潜力
3298,U004949,0.154447,低潜力
3299,U003266,0.154441,低潜力
3300,U000854,0.15436,低潜力
3301,U000060,0.154324,低潜力
3302,U004653,0.154229,低潜力
3303,U003459,0.154084,低潜力
3304,U000276,0.153769,低潜力
3305,U001737,0.153667,低潜力
3306,U001078,0.153497,低潜力
3307,U003386,0.153399,低潜力
3308,U004990,0.153381,低潜力
3309,U004381,0.153312,低潜力
3310,U002085,0.153208,低潜力
3311,U002317,0.153178,低潜力
3312,U001960,0.153125,低潜力
3313,U002365,0.152991,低潜力
3314,U001413,0.152897,低潜力
3315,U001669,0.152864,低潜力
3316,U004119,0.152729,低潜力
3317,U003309,0.152683,低潜力
3318,U002923,0.152525,低潜力
3319,U002436,0.152421,低潜力
3320,U003340,0.152279,低潜力
3321,U004326,0.152171,低潜力
3322,U000608,0.151974,低潜力
3323,U003555,0.151864,低潜力
3324,U002326,0.151835,低潜力
3325,U000710,0.151501,低潜力
3326,U001340,0.151456,低潜力
3327,U002554,0.151354,低潜力
3328,U003396,0.151272,低潜力
3329,U002469,0.151261,低潜力
3330,U000166,0.151201,低潜力
3331,U003586,0.1512,低潜力
3332,U003186,0.151181,低潜力
3333,U001040,0.151105,低潜力
3334,U001972,0.151079,低潜力
3335,U000716,0.150841,低潜力
3336,U000275,0.150821,低潜力
3337,U003366,0.150761,低潜力
3338,U002571,0.150742,低潜力
3339,U004172,0.150707,低潜力
3340,U003277,0.150599,低潜力
3341,U003560,0.150338,低潜力
3342,U001589,0.150308,低潜力
3343,U001183,0.150266,低潜力
3344,U003496,0.150253,低潜力
3345,U000196,0.150175,低潜力
3346,U003097,0.150075,低潜力
3347,U004330,0.150016,低潜力
3348,U003223,0.149667,低潜力
3349,U004982,0.14962,低潜力
3350,U003231,0.149106,低潜力
3351,U002920,0.149078,低潜力
3352,U004648,0.148939,低潜力
3353,U000471,0.148891,低潜力
3354,U004891,0.148798,低潜力
3355,U000357,0.148724,低潜力
3356,U000989,0.148679,低潜力
3357,U003415,0.14856,低潜力
3358,U000170,0.148506,低潜力
3359,U000469,0.148484,低潜力
3360,U002384,0.147976,低潜力
3361,U004166,0.147887,低潜力
3362,U001751,0.147886,低潜力
3363,U000717,0.147743,低潜力
3364,U002363,0.147741,低潜力
3365,U003891,0.147702,低潜力
3366,U000889,0.147419,低潜力
3367,U000014,0.147367,低潜力
3368,U002172,0.147242,低潜力
3369,U000444,0.147232,低潜力
3370,U000249,0.147056,低潜力
3371,U004547,0.146944,低潜力
3372,U003312,0.146791,低潜力
3373,U000474,0.146735,低潜力
3374,U000336,0.146718,低潜力
3375,U002918,0.146587,低潜力
3376,U001877,0.146501,低潜力
3377,U001002,0.146444,低潜力
3378,U001929,0.146418,低潜力
3379,U002740,0.146327,低潜力
3380,U003699,0.146315,低潜力
3381,U001703,0.146215,低潜力
3382,U002349,0.146207,低潜力
3383,U001571,0.14612,低潜力
3384,U003901,0.146073,低潜力
3385,U001544,0.145849,低潜力
3386,U002525,0.145799,低潜力
3387,U001320,0.145795,低潜力
3388,U003480,0.145621,低潜力
3389,U004847,0.145585,低潜力
3390,U002796,0.145546,低潜力
3391,U003280,0.145482,低潜力
3392,U001860,0.145139,低潜力
3393,U004591,0.145134,低潜力
3394,U003457,0.144823,低潜力
3395,U000086,0.144725,低潜力
3396,U001417,0.144709,低潜力
3397,U004036,0.144605,低潜力
3398,U000254,0.144401,低潜力
3399,U003197,0.144183,低潜力
3400,U003199,0.144121,低潜力
3401,U002459,0.144039,低潜力
3402,U002449,0.143714,低潜力
3403,U000265,0.143414,低潜力
3404,U002153,0.143364,低潜力
3405,U004987,0.143314,低潜力
3406,U002419,0.143235,低潜力
3407,U002978,0.143179,低潜力
3408,U001116,0.143045,低潜力
3409,U000546,0.142994,低潜力
3410,U001694,0.142947,低潜力
3411,U002442,0.142698,低潜力
3412,U001000,0.142629,低潜力
3413,U003842,0.142609,低潜力
3414,U003934,0.142599,低潜力
3415,U004933,0.142566,低潜力
3416,U003845,0.142513,低潜力
3417,U000861,0.1424,低潜力
3418,U003550,0.142361,低潜力
3419,U000003,0.142358,低潜力
3420,U002495,0.141947,低潜力
3421,U000415,0.141878,低潜力
3422,U000631,0.141704,低潜力
3423,U003551,0.14163,低潜力
3424,U000549,0.141624,低潜力
3425,U003086,0.141536,低潜力
3426,U001124,0.141352,低潜力
3427,U003532,0.141328,低潜力
3428,U004520,0.141167,低潜力
3429,U004726,0.141117,低潜力
3430,U001485,0.141113,低潜力
3431,U002993,0.140984,低潜力
3432,U003226,0.140929,低潜力
3433,U002091,0.140836,低潜力
3434,U002100,0.140829,低潜力
3435,U002244,0.140774,低潜力
3436,U002255,0.140469,低潜力
3437,U003656,0.140068,低潜力
3438,U003499,0.139991,低潜力
3439,U002671,0.139805,低潜力
3440,U004258,0.139692,低潜力
3441,U001018,0.139645,低潜力
3442,U001388,0.139549,低潜力
3443,U003509,0.13952,低潜力
3444,U003596,0.139504,低潜力
3445,U003690,0.139483,低潜力
3446,U004183,0.139292,低潜力
3447,U004287,0.139185,低潜力
3448,U001912,0.139185,低潜力
3449,U003804,0.139176,低潜力
3450,U003251,0.13916,低潜力
3451,U003069,0.138971,低潜力
3452,U001549,0.138862,低潜力
3453,U003590,0.13882,低潜力
3454,U001546,0.138611,低潜力
3455,U003033,0.138587,低潜力
3456,U002636,0.138471,低潜力
3457,U001748,0.138458,低潜力
3458,U001628,0.138455,低潜力
3459,U003234,0.138379,低潜力
3460,U001029,0.138202,低潜力
3461,U002670,0.138179,低潜力
3462,U003235,0.138143,低潜力
3463,U004161,0.137953,低潜力
3464,U001515,0.137904,低潜力
3465,U000915,0.137493,低潜力
3466,U003749,0.137326,低潜力
3467,U003775,0.137305,低潜力
3468,U002026,0.137201,低潜力
3469,U000068,0.137138,低潜力
3470,U001749,0.137109,低潜力
3471,U004010,0.137062,低潜力
3472,U003722,0.136942,低潜力
3473,U004409,0.136917,低潜力
3474,U000371,0.136894,低潜力
3475,U000505,0.136629,低潜力
3476,U001285,0.136464,低潜力
3477,U003982,0.136424,低潜力
3478,U003461,0.136277,低潜力
3479,U001152,0.136256,低潜力
3480,U002009,0.136213,低潜力
3481,U004786,0.135989,低潜力
3482,U002912,0.135961,低潜力
3483,U000192,0.135945,低潜力
3484,U000806,0.135778,低潜力
3485,U002772,0.135644,低潜力
3486,U004523,0.135566,低潜力
3487,U002883,0.135507,低潜力
3488,U001830,0.135472,低潜力
3489,U001358,0.135263,低潜力
3490,U002028,0.13479,低潜力
3491,U000348,0.134683,低潜力
3492,U003007,0.134614,低潜力
3493,U003475,0.134598,低潜力
3494,U001908,0.134377,低潜力
3495,U001372,0.134345,低潜力
3496,U002963,0.134317,低潜力
3497,U000589,0.134245,低潜力
3498,U001891,0.134134,低潜力
3499,U004411,0.134132,低潜力
3500,U002499,0.133899,低潜力
3501,U004203,0.133821,低潜力
3502,U000770,0.133776,低潜力
3503,U004231,0.133556,低潜力
3504,U003970,0.133123,低潜力
3505,U001406,0.133087,低潜力
3506,U000735,0.132959,低潜力
3507,U000641,0.132956,低潜力
3508,U001049,0.132948,低潜力
3509,U001145,0.132942,低潜力
3510,U002876,0.132903,低潜力
3511,U002505,0.132884,低潜力
3512,U001663,0.132884,低潜力
3513,U003070,0.132881,低潜力
3514,U000365,0.132795,低潜力
3515,U004463,0.132601,低潜力
3516,U002756,0.132505,低潜力
3517,U002129,0.132481,低潜力
3518,U000866,0.132366,低潜力
3519,U003141,0.132331,低潜力
3520,U004146,0.132197,低潜力
3521,U003108,0.132187,低潜力
3522,U002001,0.132002,低潜力
3523,U001963,0.131889,低潜力
3524,U003438,0.131733,低潜力
3525,U003232,0.131705,低潜力
3526,U001253,0.131678,低潜力
3527,U000561,0.131677,低潜力
3528,U004065,0.131639,低潜力
3529,U004458,0.131632,低潜力
3530,U003010,0.1316,低潜力
3531,U002344,0.131572,低潜力
3532,U000636,0.131492,低潜力
3533,U000382,0.131462,低潜力
3534,U004579,0.131383,低潜力
3535,U004814,0.131321,低潜力
3536,U001831,0.131259,低潜力
3537,U000058,0.131218,低潜力
3538,U004717,0.131176,低潜力
3539,U001977,0.131012,低潜力
3540,U004028,0.130935,低潜力
3541,U000837,0.130793,低潜力
3542,U004108,0.130778,低潜力
3543,U001004,0.130762,低潜力
3544,U003196,0.130426,低潜力
3545,U004351,0.13042,低潜力
3546,U002616,0.130395,低潜力
3547,U004904,0.130274,低潜力
3548,U000499,0.130171,低潜力
3549,U001151,0.130099,低潜力
3550,U001044,0.129818,低潜力
3551,U000319,0.129752,低潜力
3552,U003253,0.129658,低潜力
3553,U002695,0.129634,低潜力
3554,U001120,0.129601,低潜力
3555,U000986,0.129598,低潜力
3556,U000524,0.129593,低潜力
3557,U001220,0.129545,低潜力
3558,U000888,0.129501,低潜力
3559,U004131,0.129497,低潜力
3560,U004052,0.129483,低潜力
3561,U003619,0.12944,低潜力
3562,U000953,0.129435,低潜力
3563,U002844,0.129319,低潜力
3564,U003963,0.129293,低潜力
3565,U001146,0.129284,低潜力
3566,U003686,0.129226,低潜力
3567,U002014,0.129199,低潜力
3568,U001026,0.128973,低潜力
3569,U001529,0.128966,低潜力
3570,U003649,0.12882,低潜力
3571,U000223,0.128746,低潜力
3572,U003497,0.128731,低潜力
3573,U002831,0.12851,低潜力
3574,U000724,0.128503,低潜力
3575,U004191,0.128468,低潜力
3576,U002550,0.12845,低潜力
3577,U000579,0.128403,低潜力
3578,U000974,0.12832,低潜力
3579,U001217,0.128264,低潜力
3580,U000010,0.128207,低潜力
3581,U002347,0.12819,低潜力
3582,U000531,0.128189,低潜力
3583,U002676,0.128134,低潜力
3584,U003713,0.12797,低潜力
3585,U000360,0.127944,低潜力
3586,U004688,0.12789,低潜力
3587,U003043,0.127867,低潜力
3588,U003666,0.12778,低潜力
3589,U001187,0.127618,低潜力
3590,U003711,0.127522,低潜力
3591,U002323,0.127388,低潜力
3592,U000007,0.127342,低潜力
3593,U002575,0.127111,低潜力
3594,U001504,0.127031,低潜力
3595,U001265,0.127001,低潜力
3596,U003052,0.126977,低潜力
3597,U002112,0.126969,低潜力
3598,U001469,0.126903,低潜力
3599,U003177,0.1269,低潜力
3600,U003337,0.126888,低潜力
3601,U004148,0.126855,低潜力
3602,U001052,0.126791,低潜力
3603,U000082,0.126731,低潜力
3604,U002235,0.126658,低潜力
3605,U000976,0.126603,低潜力
3606,U001114,0.126109,低潜力
3607,U002813,0.126092,低潜力
3608,U000523,0.12607,低潜力
3609,U004493,0.126029,低潜力
3610,U003470,0.125945,低潜力
3611,U001273,0.125905,低潜力
3612,U000224,0.12572,低潜力
3613,U002301,0.125682,低潜力
3614,U002110,0.125552,低潜力
3615,U001649,0.125366,低潜力
3616,U002742,0.125235,低潜力
3617,U003394,0.125191,低潜力
3618,U002094,0.125178,低潜力
3619,U001836,0.125076,低潜力
3620,U004093,0.125028,低潜力
3621,U000994,0.125019,低潜力
3622,U001696,0.124912,低潜力
3623,U002109,0.124908,低潜力
3624,U001386,0.124799,低潜力
3625,U000064,0.124751,低潜力
3626,U002149,0.124694,低潜力
3627,U000544,0.12465,低潜力
3628,U003767,0.124436,低潜力
3629,U001105,0.124357,低潜力
3630,U000404,0.124342,低潜力
3631,U002239,0.124214,低潜力
3632,U002646,0.124098,低潜力
3633,U004444,0.124083,低潜力
3634,U000802,0.124021,低潜力
3635,U003381,0.12398,低潜力
3636,U003621,0.123968,低潜力
3637,U002710,0.123885,低潜力
3638,U000103,0.123859,低潜力
3639,U000822,0.123767,低潜力
3640,U000512,0.123749,低潜力
3641,U004205,0.123748,低潜力
3642,U000921,0.123649,低潜力
3643,U001050,0.12359,低潜力
3644,U004799,0.123571,低潜力
3645,U002055,0.123528,低潜力
3646,U004875,0.12348,低潜力
3647,U002720,0.123472,低潜力
3648,U000430,0.1232,低潜力
3649,U002455,0.123171,低潜力
3650,U002839,0.123163,低潜力
3651,U003898,0.123112,低潜力
3652,U001567,0.123063,低潜力
3653,U001193,0.122839,低潜力
3654,U002624,0.122823,低潜力
3655,U003201,0.122807,低潜力
3656,U001795,0.122739,低潜力
3657,U004542,0.12261,低潜力
3658,U004962,0.122552,低潜力
3659,U000037,0.122467,低潜力
3660,U001588,0.1224,低潜力
3661,U002572,0.122367,低潜力
3662,U001154,0.122248,低潜力
3663,U001786,0.122228,低潜力
3664,U002367,0.122082,低潜力
3665,U004196,0.121839,低潜力
3666,U003702,0.1218,低潜力
3667,U002869,0.121666,低潜力
3668,U003531,0.121661,低潜力
3669,U001194,0.121535,低潜力
3670,U003015,0.121388,低潜力
3671,U000084,0.121355,低潜力
3672,U000372,0.121323,低潜力
3673,U002409,0.121273,低潜力
3674,U002910,0.121191,低潜力
3675,U004018,0.120982,低潜力
3676,U002921,0.120681,低潜力
3677,U004009,0.120471,低潜力
3678,U003144,0.120421,低潜力
3679,U000390,0.120087,低潜力
3680,U002258,0.119997,低潜力
3681,U002219,0.119988,低潜力
3682,U004087,0.11997,低潜力
3683,U004124,0.119911,低潜力
3684,U001527,0.119904,低潜力
3685,U004227,0.119809,低潜力
3686,U001822,0.119735,低潜力
3687,U001979,0.11957,低潜力
3688,U000052,0.119331,低潜力
3689,U001428,0.119329,低潜力
3690,U000516,0.119226,低潜力
3691,U004049,0.119216,低潜力
3692,U002649,0.119086,低潜力
3693,U001025,0.118994,低潜力
3694,U004860,0.11885,低潜力
3695,U000334,0.118734,低潜力
3696,U003046,0.118518,低潜力
3697,U003877,0.118359,低潜力
3698,U000887,0.118242,低潜力
3699,U003343,0.118122,低潜力
3700,U000658,0.118024,低潜力
3701,U004489,0.117792,低潜力
3702,U001851,0.117687,低潜力
3703,U004312,0.117676,低潜力
3704,U001794,0.117619,低潜力
3705,U001411,0.117512,低潜力
3706,U003981,0.117292,低潜力
3707,U003675,0.11728,低潜力
3708,U003691,0.117243,低潜力
3709,U002955,0.117224,低潜力
3710,U004794,0.117182,低潜力
3711,U003090,0.11713,低潜力
3712,U004512,0.117063,低潜力
3713,U002251,0.116995,低潜力
3714,U002500,0.116958,低潜力
3715,U001455,0.11692,低潜力
3716,U002751,0.116797,低潜力
3717,U002551,0.116719,低潜力
3718,U002452,0.116702,低潜力
3719,U000844,0.116691,低潜力
3720,U002594,0.116547,低潜力
3721,U000482,0.116528,低潜力
3722,U001492,0.116473,低潜力
3723,U001370,0.116397,低潜力
3724,U002215,0.116294,低潜力
3725,U001781,0.116194,低潜力
3726,U000896,0.116149,低潜力
3727,U003135,0.116089,低潜力
3728,U001171,0.115927,低潜力
3729,U004562,0.115898,低潜力
3730,U001730,0.115813,低潜力
3731,U002382,0.115782,低潜力
3732,U000891,0.115678,低潜力
3733,U004969,0.115668,低潜力
3734,U002424,0.115539,低潜力
3735,U004991,0.115526,低潜力
3736,U002510,0.115508,低潜力
3737,U001465,0.11546,低潜力
3738,U002043,0.115433,低潜力
3739,U001338,0.115401,低潜力
3740,U004859,0.115242,低潜力
3741,U004222,0.115198,低潜力
3742,U002222,0.115146,低潜力
3743,U000459,0.115009,低潜力
3744,U002821,0.114981,低潜力
3745,U002880,0.114788,低潜力
3746,U001421,0.114747,低潜力
3747,U004789,0.114708,低潜力
3748,U002307,0.11461,低潜力
3749,U004715,0.1146,低潜力
3750,U001563,0.114578,低潜力
3751,U000021,0.114555,低潜力
3752,U001995,0.114482,低潜力
3753,U004943,0.114444,低潜力
3754,U003272,0.114425,低潜力
3755,U004871,0.114372,低潜力
3756,U000055,0.114263,低潜力
3757,U004475,0.11415,低潜力
3758,U002765,0.114067,低潜力
3759,U002370,0.113996,低潜力
3760,U001117,0.113857,低潜力
3761,U004075,0.113706,低潜力
3762,U004594,0.113649,低潜力
3763,U004185,0.113633,低潜力
3764,U004204,0.113555,低潜力
3765,U000054,0.113534,低潜力
3766,U003634,0.113431,低潜力
3767,U001753,0.11341,低潜力
3768,U001308,0.113378,低潜力
3769,U004088,0.113353,低潜力
3770,U000406,0.113238,低潜力
3771,U000150,0.113225,低潜力
3772,U000358,0.113186,低潜力
3773,U002247,0.112831,低潜力
3774,U004736,0.112768,低潜力
3775,U002528,0.112674,低潜力
3776,U002709,0.112658,低潜力
3777,U002723,0.112455,低潜力
3778,U004437,0.112443,低潜力
3779,U004973,0.112246,低潜力
3780,U003057,0.112172,低潜力
3781,U000285,0.112127,低潜力
3782,U004556,0.111997,低潜力
3783,U003072,0.111983,低潜力
3784,U002316,0.111936,低潜力
3785,U001425,0.111877,低潜力
3786,U004739,0.111857,低潜力
3787,U000143,0.111838,低潜力
3788,U000642,0.111809,低潜力
3789,U004372,0.111741,低潜力
3790,U001590,0.111722,低潜力
3791,U003660,0.111642,低潜力
3792,U003593,0.111619,低潜力
3793,U003562,0.111457,低潜力
3794,U003706,0.111284,低潜力
3795,U002179,0.111283,低潜力
3796,U000379,0.11127,低潜力
3797,U000167,0.111251,低潜力
3798,U002722,0.111138,低潜力
3799,U000255,0.111002,低潜力
3800,U002276,0.110971,低潜力
3801,U003303,0.110957,低潜力
3802,U004333,0.110886,低潜力
3803,U003148,0.11075,低潜力
3804,U003168,0.110705,低潜力
3805,U002407,0.110375,低潜力
3806,U003714,0.110188,低潜力
3807,U002864,0.110187,低潜力
3808,U002406,0.109968,低潜力
3809,U001638,0.109956,低潜力
3810,U002725,0.109934,低潜力
3811,U002297,0.10988,低潜力
3812,U000873,0.109877,低潜力
3813,U002102,0.109737,低潜力
3814,U000426,0.109656,低潜力
3815,U003609,0.10965,低潜力
3816,U002699,0.109578,低潜力
3817,U004901,0.109552,低潜力
3818,U002614,0.109441,低潜力
3819,U003607,0.109318,低潜力
3820,U000664,0.109309,低潜力
3821,U003922,0.109267,低潜力
3822,U001287,0.109197,低潜力
3823,U002494,0.109165,低潜力
3824,U002476,0.108909,低潜力
3825,U001009,0.108906,低潜力
3826,U003465,0.108349,低潜力
3827,U004281,0.108109,低潜力
3828,U001139,0.108085,低潜力
3829,U001110,0.108045,低潜力
3830,U004861,0.108045,低潜力
3831,U000201,0.107962,低潜力
3832,U003282,0.107934,低潜力
3833,U004350,0.107932,低潜力
3834,U003113,0.107912,低潜力
3835,U001167,0.107907,低潜力
3836,U000431,0.107846,低潜力
3837,U001497,0.107844,低潜力
3838,U003407,0.10784,低潜力
3839,U003878,0.107753,低潜力
3840,U004012,0.107656,低潜力
3841,U001880,0.107626,低潜力
3842,U000773,0.107477,低潜力
3843,U004400,0.107409,低潜力
3844,U003758,0.107404,低潜力
3845,U003169,0.1073,低潜力
3846,U000398,0.107034,低潜力
3847,U000267,0.107015,低潜力
3848,U004047,0.106999,低潜力
3849,U000898,0.106983,低潜力
3850,U000909,0.106859,低潜力
3851,U000063,0.106802,低潜力
3852,U002701,0.106758,低潜力
3853,U000670,0.106729,低潜力
3854,U003188,0.106536,低潜力
3855,U001878,0.106531,低潜力
3856,U002974,0.106481,低潜力
3857,U001245,0.106336,低潜力
3858,U001347,0.10632,低潜力
3859,U002688,0.106249,低潜力
3860,U003490,0.10618,低潜力
3861,U001949,0.106179,低潜力
3862,U003547,0.106106,低潜力
3863,U000815,0.106104,低潜力
3864,U001437,0.106072,低潜力
3865,U002535,0.105887,低潜力
3866,U000155,0.10578,低潜力
3867,U000127,0.105717,低潜力
3868,U001636,0.105716,低潜力
3869,U003227,0.105471,低潜力
3870,U003640,0.10524,低潜力
3871,U003807,0.105225,低潜力
3872,U000840,0.104929,低潜力
3873,U003182,0.104821,低潜力
3874,U001543,0.104737,低潜力
3875,U004616,0.10471,低潜力
3876,U002389,0.104423,低潜力
3877,U003085,0.104352,低潜力
3878,U001431,0.104307,低潜力
3879,U000916,0.104296,低潜力
3880,U000399,0.103883,低潜力
3881,U003327,0.103832,低潜力
3882,U004217,0.10367,低潜力
3883,U001323,0.103634,低潜力
3884,U003276,0.103601,低潜力
3885,U004686,0.103588,低潜力
3886,U003553,0.103333,低潜力
3887,U004082,0.103314,低潜力
3888,U001133,0.103242,低潜力
3889,U002141,0.103225,低潜力
3890,U002714,0.102923,低潜力
3891,U004328,0.102917,低潜力
3892,U002991,0.102819,低潜力
3893,U002852,0.10278,低潜力
3894,U000965,0.102743,低潜力
3895,U002243,0.102711,低潜力
3896,U004791,0.102664,低潜力
3897,U003567,0.102638,低潜力
3898,U002068,0.102635,低潜力
3899,U001938,0.102628,低潜力
3900,U003112,0.102594,低潜力
3901,U000048,0.102553,低潜力
3902,U003665,0.102545,低潜力
3903,U001008,0.102456,低潜力
3904,U004771,0.102385,低潜力
3905,U002075,0.102369,低潜力
3906,U001845,0.10228,低潜力
3907,U003638,0.10223,低潜力
3908,U001602,0.102219,低潜力
3909,U001943,0.102189,低潜力
3910,U004405,0.101901,低潜力
3911,U003623,0.101842,低潜力
3912,U002600,0.101581,低潜力
3913,U002013,0.10153,低潜力
3914,U000392,0.101513,低潜力
3915,U002265,0.101455,低潜力
3916,U004371,0.101451,低潜力
3917,U000968,0.10137,低潜力
3918,U003762,0.101332,低潜力
3919,U003373,0.101274,低潜力
3920,U000414,0.101133,低潜力
3921,U000646,0.100958,低潜力
3922,U004236,0.100903,低潜力
3923,U004127,0.100828,低潜力
3924,U000511,0.100765,低潜力
3925,U003213,0.100719,低潜力
3926,U002044,0.100714,低潜力
3927,U000320,0.100676,低潜力
3928,U003267,0.100653,低潜力
3929,U004646,0.100604,低潜力
3930,U001007,0.100479,低潜力
3931,U001961,0.100415,低潜力
3932,U001604,0.100221,低潜力
3933,U003353,0.100168,低潜力
3934,U003492,0.099997,低潜力
3935,U001802,0.099988,低潜力
3936,U003028,0.099934,低潜力
3937,U000146,0.099853,低潜力
3938,U002053,0.099837,低潜力
3939,U002797,0.0998,低潜力
3940,U004613,0.099786,低潜力
3941,U000429,0.099699,低潜力
3942,U003779,0.099576,低潜力
3943,U001496,0.09949,低潜力
3944,U000036,0.099294,低潜力
3945,U000557,0.099263,低潜力
3946,U003426,0.099145,低潜力
3947,U003644,0.099141,低潜力
3948,U002046,0.099113,低潜力
3949,U000507,0.099049,低潜力
3950,U000299,0.098985,低潜力
3951,U003926,0.098948,低潜力
3952,U003652,0.098868,低潜力
3953,U003955,0.098867,低潜力
3954,U004751,0.098864,低潜力
3955,U004622,0.098655,低潜力
3956,U003440,0.098641,低潜力
3957,U004527,0.098622,低潜力
3958,U003513,0.098513,低潜力
3959,U003588,0.098441,低潜力
3960,U003914,0.09842,低潜力
3961,U003002,0.098327,低潜力
3962,U003099,0.098268,低潜力
3963,U002905,0.098205,低潜力
3964,U002734,0.098186,低潜力
3965,U004716,0.098173,低潜力
3966,U001956,0.09784,低潜力
3967,U000775,0.097772,低潜力
3968,U001925,0.09775,低潜力
3969,U002757,0.097723,低潜力
3970,U004004,0.097715,低潜力
3971,U002357,0.097509,低潜力
3972,U000324,0.097459,低潜力
3973,U001210,0.097435,低潜力
3974,U000578,0.097283,低潜力
3975,U003838,0.097242,低潜力
3976,U001042,0.097203,低潜力
3977,U003350,0.097203,低潜力
3978,U000868,0.097138,低潜力
3979,U002590,0.096992,低潜力
3980,U004114,0.096939,低潜力
3981,U002040,0.096932,低潜力
3982,U002663,0.096794,低潜力
3983,U004441,0.096788,低潜力
3984,U001556,0.09674,低潜力
3985,U001353,0.096739,低潜力
3986,U000104,0.096583,低潜力
3987,U003543,0.096551,低潜力
3988,U003377,0.096543,低潜力
3989,U000005,0.096433,低潜力
3990,U004037,0.096418,低潜力
3991,U003005,0.096403,低潜力
3992,U004672,0.096201,低潜力
3993,U003746,0.096162,低潜力
3994,U003262,0.096025,低潜力
3995,U004055,0.096024,低潜力
3996,U001160,0.09599,低潜力
3997,U000619,0.095936,低潜力
3998,U001368,0.095917,低潜力
3999,U002212,0.095876,低潜力
4000,U004190,0.095791,低潜力
4001,U001228,0.095697,低潜力
4002,U000147,0.095634,低潜力
4003,U000321,0.095611,低潜力
4004,U000691,0.095602,低潜力
4005,U003395,0.095501,低潜力
4006,U004992,0.095335,低潜力
4007,U001561,0.095313,低潜力
4008,U001344,0.095285,低潜力
4009,U000208,0.095223,低潜力
4010,U002423,0.095131,低潜力
4011,U004617,0.09511,低潜力
4012,U000096,0.095085,低潜力
4013,U002397,0.095057,低潜力
4014,U002669,0.095015,低潜力
4015,U001494,0.094944,低潜力
4016,U001384,0.094901,低潜力
4017,U003688,0.094896,低潜力
4018,U000337,0.094876,低潜力
4019,U000421,0.094869,低潜力
4020,U002686,0.09467,低潜力
4021,U003103,0.094652,低潜力
4022,U001572,0.094631,低潜力
4023,U000623,0.094597,低潜力
4024,U002758,0.094578,低潜力
4025,U000368,0.09453,低潜力
4026,U001021,0.094341,低潜力
4027,U004620,0.09432,低潜力
4028,U001536,0.094311,低潜力
4029,U001613,0.094304,低潜力
4030,U002011,0.094302,低潜力
4031,U002526,0.094215,低潜力
4032,U001639,0.094204,低潜力
4033,U002425,0.094176,低潜力
4034,U001408,0.094158,低潜力
4035,U003425,0.094041,低潜力
4036,U000342,0.094024,低潜力
4037,U002731,0.093949,低潜力
4038,U000760,0.093948,低潜力
4039,U001170,0.093887,低潜力
4040,U002808,0.093887,低潜力
4041,U001647,0.09384,低潜力
4042,U003133,0.09382,低潜力
4043,U003985,0.093787,低潜力
4044,U000751,0.093771,低潜力
4045,U000885,0.093743,低潜力
4046,U000009,0.093702,低潜力
4047,U003458,0.093612,低潜力
4048,U002783,0.093565,低潜力
4049,U002516,0.093473,低潜力
4050,U000613,0.093352,低潜力
4051,U000794,0.093261,低潜力
4052,U003474,0.093223,低潜力
4053,U001909,0.093222,低潜力
4054,U000945,0.093144,低潜力
4055,U003300,0.093079,低潜力
4056,U002768,0.09305,低潜力
4057,U004050,0.093028,低潜力
4058,U004382,0.093002,低潜力
4059,U000746,0.092788,低潜力
4060,U000647,0.092745,低潜力
4061,U001333,0.092724,低潜力
4062,U004308,0.092701,低潜力
4063,U004627,0.092557,低潜力
4064,U002131,0.092484,低潜力
4065,U003471,0.092459,低潜力
4066,U003422,0.092425,低潜力
4067,U004899,0.092418,低潜力
4068,U000988,0.092414,低潜力
4069,U001815,0.09236,低潜力
4070,U003987,0.092346,低潜力
4071,U001982,0.092282,低潜力
4072,U002331,0.092256,低潜力
4073,U000351,0.092177,低潜力
4074,U001231,0.092123,低潜力
4075,U000825,0.092118,低潜力
4076,U004953,0.09204,低潜力
4077,U003335,0.092033,低潜力
4078,U000592,0.092019,低潜力
4079,U001362,0.09194,低潜力
4080,U001916,0.091923,低潜力
4081,U001144,0.09192,低潜力
4082,U004970,0.091875,低潜力
4083,U003109,0.091872,低潜力
4084,U002073,0.091871,低潜力
4085,U003537,0.091789,低潜力
4086,U004553,0.091727,低潜力
4087,U003873,0.091697,低潜力
4088,U003449,0.091668,低潜力
4089,U002197,0.091608,低潜力
4090,U000034,0.091593,低潜力
4091,U003311,0.091573,低潜力
4092,U001846,0.091495,低潜力
4093,U004387,0.091489,低潜力
4094,U002569,0.091304,低潜力
4095,U002936,0.09128,低潜力
4096,U002061,0.091239,低潜力
4097,U001958,0.091112,低潜力
4098,U001164,0.091103,低潜力
4099,U000526,0.091094,低潜力
4100,U002173,0.090965,低潜力
4101,U001429,0.090955,低潜力
4102,U001847,0.090902,低潜力
4103,U003406,0.090817,低潜力
4104,U003565,0.090789,低潜力
4105,U003329,0.090696,低潜力
4106,U004534,0.090676,低潜力
4107,U004484,0.090652,低潜力
4108,U004242,0.090609,低潜力
4109,U000428,0.090544,低潜力
4110,U002530,0.090228,低潜力
4111,U003515,0.090226,低潜力
4112,U003482,0.089911,低潜力
4113,U002737,0.089744,低潜力
4114,U001057,0.089717,低潜力
